id_empresa,nombre,ticker,ticker_yf,ISIN,pais,sector_ICB,supersector,año,capitalización,moneda,ingresos,ebitda,net_income,total_assets,equity,deuda,ROA,ROE,margen_beneficio,deuda_equity,sector_yf,industria_yf,pais_yf,nota,error_yf,fuente_ebitda
E048,AXA,CS,CS.PA,FR001400UEZ6,France,Insurance,Financials,2024,82121351168.0,EUR,103262000000.0,9416000000.0,7886000000.0,653762000000.0,49943000000.0,62450000000.0,0.0120624936903643,0.1579000060068478,0.0763688481726094,1.2504254850529604,Financial Services,Insurance - Diversified,France,,,pretax+da
E049,Talanx,TLX,TLX.DE,DE000TLX1005,Germany,Insurance,Financials,2022,27811262464.0,EUR,18728000000.0,2906000000.0,706000000.0,158479000000.0,8640000000.0,9535000000.0,0.0044548489074262,0.0817129629629629,0.0376975651431012,1.103587962962963,Financial Services,Insurance - Diversified,Germany,,,ebit+da
E049,Talanx,TLX,TLX.DE,DE000TLX1005,Germany,Insurance,Financials,2023,27811262464.0,EUR,19233000000.0,3222000000.0,1581000000.0,168525000000.0,10447000000.0,9105000000.0,0.0093813974187805,0.1513353115727003,0.0822024645141163,0.8715420694936346,Financial Services,Insurance - Diversified,Germany,,,ebit+da
E049,Talanx,TLX,TLX.DE,DE000TLX1005,Germany,Insurance,Financials,2024,27811262464.0,EUR,47674000000.0,5202000000.0,1977000000.0,180419000000.0,11661000000.0,8788000000.0,0.0109578259495951,0.1695394906097247,0.0414691446071233,0.7536231884057971,Financial Services,Insurance - Diversified,Germany,,,ebit+da
E050,Aviva,AV,AV.L,GB0002162385,United Kingdom,Insurance,Financials,2022,18899560448.0,GBp,-19538000000.0,-887000000.0,-1051000000.0,309583000000.0,9904000000.0,8070000000.0,-0.0033948892542549,-0.1061187399030694,0.0537926092742348,0.8148222940226171,Financial Services,Insurance - Diversified,United Kingdom,,,ebit+da
E050,Aviva,AV,AV.L,GB0002162385,United Kingdom,Insurance,Financials,2023,18899560448.0,GBp,40456000000.0,2027000000.0,1085000000.0,328843000000.0,9282000000.0,7367000000.0,0.003299446848496,0.116892911010558,0.0268192604310856,0.7936867054514113,Financial Services,Insurance - Diversified,United Kingdom,,,ebit+da
E050,Aviva,AV,AV.L,GB0002162385,United Kingdom,Insurance,Financials,2024,18899560448.0,GBp,39904000000.0,1584000000.0,683000000.0,353883000000.0,8305000000.0,6886000000.0,0.0019300164178556,0.0822396146899458,0.0171160785886126,0.8291390728476821,Financial Services,Insurance - Diversified,United Kingdom,,,ebit+da
E051,Tryg,TRYG,TRYG.CO,DK0060636678,Denmark,Insurance,Financials,2022,91827863552.0,DKK,33909000000.0,4613000000.0,2247000000.0,113387000000.0,42500000000.0,11279000000.0,0.0198170866148676,0.0528705882352941,0.0662655932053437,0.2653882352941176,Financial Services,Insurance - Diversified,Denmark,,,ebit+da
E051,Tryg,TRYG,TRYG.CO,DK0060636678,Denmark,Insurance,Financials,2023,91827863552.0,DKK,40213000000.0,7282000000.0,3794000000.0,112940000000.0,40349000000.0,9417000000.0,0.0335930582610235,0.0940295918114451,0.0943475990351379,0.2333886837344172,Financial Services,Insurance - Diversified,Denmark,,,ebit+da
E051,Tryg,TRYG,TRYG.CO,DK0060636678,Denmark,Insurance,Financials,2024,91827863552.0,DKK,40255000000.0,8362000000.0,4816000000.0,104376000000.0,38863000000.0,6617000000.0,0.0461408752970031,0.1239224969765586,0.1196373121351385,0.1702647762653423,Financial Services,Insurance - Diversified,Denmark,,,ebit+da
E052,Zurich Insurance Group,ZURN,ZURN.SW,CH0011075394,Switzerland,Insurance,Financials,2022,85110603776.0,CHF,44763000000.0,6574000000.0,3964000000.0,335412000000.0,25683000000.0,15715000000.0,0.0118183010744994,0.1543433399524977,0.0885552800303822,0.6118833469610248,Financial Services,Insurance - Diversified,Switzerland,,,ebit+da
E052,Zurich Insurance Group,ZURN,ZURN.SW,CH0011075394,Switzerland,Insurance,Financials,2023,85110603776.0,CHF,78098000000.0,7766000000.0,4351000000.0,361382000000.0,24860000000.0,15455000000.0,0.0120398913061524,0.1750201126307321,0.055712054085892,0.6216814159292036,Financial Services,Insurance - Diversified,Switzerland,,,ebit+da
E052,Zurich Insurance Group,ZURN,ZURN.SW,CH0011075394,Switzerland,Insurance,Financials,2024,85110603776.0,CHF,86046000000.0,9816000000.0,5814000000.0,358005000000.0,25472000000.0,14428000000.0,0.0162399966480915,0.2282506281407035,0.0675685098668154,0.566425879396985,Financial Services,Insurance - Diversified,Switzerland,,,ebit+da
E053,Viaplay,VPLAY B,VPLAY-B.ST,SE0012116390,Sweden,Media,Communication Services,2022,7712223744.0,SEK,15691000000.0,730000000.0,323000000.0,21863000000.0,8910000000.0,4413000000.0,0.0147738187805882,0.0362514029180695,0.0205850487540628,0.4952861952861953,Communication Services,Entertainment,Sweden,,,direct
E053,Viaplay,VPLAY B,VPLAY-B.ST,SE0012116390,Sweden,Media,Communication Services,2023,7712223744.0,SEK,18567000000.0,-9904000000.0,-9747000000.0,19717000000.0,-1090000000.0,7651000000.0,-0.494344981488056,8.942201834862386,-0.5249636451769268,-7.019266055045872,Communication Services,Entertainment,Sweden,,,direct
E053,Viaplay,VPLAY B,VPLAY-B.ST,SE0012116390,Sweden,Media,Communication Services,2024,7712223744.0,SEK,18490000000.0,804000000.0,106000000.0,16854000000.0,3677000000.0,2434000000.0,0.0062893081761006,0.0288278487897742,0.0057328285559762,0.6619526788142508,Communication Services,Entertainment,Sweden,,,direct
E054,Ontex,ONT,ONTEX.BR,BE0974276082,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2022,211692480.0,EUR,1672200000.0,-8200000.0,-270300000.0,2694500000.0,858500000.0,1037100000.0,-0.1003154574132492,-0.3148514851485148,-0.1616433440975959,1.2080372743156669,Consumer Defensive,Household & Personal Products,Belgium,,,direct
E054,Ontex,ONT,ONTEX.BR,BE0974276082,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2023,211692480.0,EUR,1794700000.0,171500000.0,34800000.0,2361700000.0,902000000.0,813000000.0,0.0147351484100436,0.038580931263858,0.0193904273694767,0.9013303769401332,Consumer Defensive,Household & Personal Products,Belgium,,,direct
E054,Ontex,ONT,ONTEX.BR,BE0974276082,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2024,211692480.0,EUR,1860500000.0,142200000.0,10300000.0,2360600000.0,925700000.0,720200000.0,0.0043632974667457,0.0111267149184401,0.0055361461972588,0.7780058334233553,Consumer Defensive,Household & Personal Products,Belgium,,,direct
E055,Unilever,ULVR,ULVR.L,GB00B10RZP78,United Kingdom,"Personal Care, Drug and Grocery Stores",Consumer Staples,2022,92093358080.0,GBp,60073000000.0,13072000000.0,7642000000.0,77821000000.0,19021000000.0,28439000000.0,0.0981997147299572,0.4017664686399242,0.1272118921978259,1.4951369538930657,Consumer Defensive,Household & Personal Products,United Kingdom,,,direct
E055,Unilever,ULVR,ULVR.L,GB00B10RZP78,United Kingdom,"Personal Care, Drug and Grocery Stores",Consumer Staples,2023,92093358080.0,GBp,51680000000.0,10730000000.0,6487000000.0,75266000000.0,18102000000.0,28593000000.0,0.0861876544522095,0.358358192464921,0.1255224458204334,1.5795492210805435,Consumer Defensive,Household & Personal Products,United Kingdom,,,direct
E055,Unilever,ULVR,ULVR.L,GB00B10RZP78,United Kingdom,"Personal Care, Drug and Grocery Stores",Consumer Staples,2024,92093358080.0,GBp,52479000000.0,10740000000.0,5744000000.0,79750000000.0,19990000000.0,30655000000.0,0.0720250783699059,0.2873436718359179,0.1094533051315764,1.5335167583791895,Consumer Defensive,Household & Personal Products,United Kingdom,,,direct
E056,Dia,DIA,DIA.MC,DE0005146807,Spain,"Personal Care, Drug and Grocery Stores",Consumer Staples,2022,2273777408.0,EUR,5942400000.0,328659000.0,-123848000.0,3120940000.0,7557000.0,1303846000.0,-0.039682916044525,-16.388513960566364,-0.0208414108777598,172.53486833399498,Consumer Defensive,Discount Stores,Spain,excluido del corpus NLP (Decisión 010): sin contenido ESG en 2022,,direct
E056,Dia,DIA,DIA.MC,DE0005146807,Spain,"Personal Care, Drug and Grocery Stores",Consumer Staples,2023,2273777408.0,EUR,4992607000.0,415541000.0,-30242000.0,2627335000.0,-40667000.0,963930000.0,-0.0115105230204751,0.7436496422160475,-0.0060573564071836,-23.703002434406276,Consumer Defensive,Discount Stores,Spain,,,direct
E056,Dia,DIA,DIA.MC,DE0005146807,Spain,"Personal Care, Drug and Grocery Stores",Consumer Staples,2024,2273777408.0,EUR,5880257000.0,444696000.0,-60784000.0,2306750000.0,30328000.0,983690000.0,-0.0263504931180231,-2.0042205222896334,-0.0103369631633447,32.43504352413611,Consumer Defensive,Discount Stores,Spain,,,direct
E057,Colruyt,COLR,COLR.BR,BE0003775898,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2022,3927088896.0,EUR,9251100000.0,737500000.0,287300000.0,5613600000.0,2462100000.0,1000700000.0,0.0511792788941142,0.1166890053206612,0.0310557663412999,0.4064416554973397,Consumer Defensive,Grocery Stores,Belgium,,,direct
E057,Colruyt,COLR,COLR.BR,BE0003775898,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2023,3927088896.0,EUR,9691000000.0,690800000.0,200600000.0,6147600000.0,2510300000.0,1355100000.0,0.0326306200793805,0.0799107676373341,0.0206996182024558,0.5398159582520018,Consumer Defensive,Grocery Stores,Belgium,,,direct
E057,Colruyt,COLR,COLR.BR,BE0003775898,Belgium,"Personal Care, Drug and Grocery Stores",Consumer Staples,2024,3927088896.0,EUR,10844800000.0,1642400000.0,1050900000.0,6571200000.0,3173600000.0,1018200000.0,0.1599251278305332,0.33113813965213,0.0969035851283564,0.3208343836652382,Consumer Defensive,Grocery Stores,Belgium,,,direct
E058,Segro,SGRO,SGRO.L,GB00B5ZN1N88,United Kingdom,Real Estate,Real Estate,2022,9707298816.0,GBp,669000000.0,-1878000000.0,-1927000000.0,17348000000.0,11373000000.0,4961000000.0,-0.1110790869264468,-0.1694363844192385,-2.8804185351270553,0.436208564143146,Real Estate,REIT - Industrial,United Kingdom,,,direct
E058,Segro,SGRO,SGRO.L,GB00B5ZN1N88,United Kingdom,Real Estate,Real Estate,2023,9707298816.0,GBp,749000000.0,-134000000.0,-253000000.0,17306000000.0,10904000000.0,5423000000.0,-0.0146192072113717,-0.0232024944974321,-0.3377837116154873,0.4973404255319149,Real Estate,REIT - Industrial,United Kingdom,,,direct
E058,Segro,SGRO,SGRO.L,GB00B5ZN1N88,United Kingdom,Real Estate,Real Estate,2024,9707298816.0,GBp,675000000.0,763000000.0,594000000.0,17574000000.0,12049000000.0,4677000000.0,0.0337999317173096,0.0492986969873018,0.88,0.3881649929454726,Real Estate,REIT - Industrial,United Kingdom,,,direct
E059,Merlin Properties,MRL,MRL.MC,ES0105025003,Spain,Real Estate,Real Estate,2022,9379194880.0,EUR,439038000.0,153423000.0,263087000.0,12051483000.0,6849224000.0,4249281000.0,0.0218302593962917,0.0384112127154842,0.5992351459326983,0.6204032748819428,Real Estate,REIT - Office,Spain,,,direct
E059,Merlin Properties,MRL,MRL.MC,ES0105025003,Spain,Real Estate,Real Estate,2023,9379194880.0,EUR,464779000.0,36599000.0,-83497000.0,12065411000.0,6539038000.0,4523912000.0,-0.0069203610220986,-0.0127690036363147,-0.1796488223435224,0.6918314284150053,Real Estate,REIT - Office,Spain,,,direct
E059,Merlin Properties,MRL,MRL.MC,ES0105025003,Spain,Real Estate,Real Estate,2024,9379194880.0,EUR,494572000.0,430518000.0,283759000.0,13459195000.0,7500980000.0,4922456000.0,0.0210829102334872,0.0378295902668718,0.5737465930137573,0.6562417177488808,Real Estate,REIT - Office,Spain,,,direct
E060,Gecina,GFC,GFC.PA,FR0010040865,France,Real Estate,Real Estate,2022,5395877888.0,EUR,765234000.0,263768000.0,169583000.0,20677859000.0,12757236000.0,7277357000.0,0.0082011875600854,0.0132930832352713,0.2216093377973273,0.5704493512544567,Real Estate,REIT - Office,France,,,direct
E060,Gecina,GFC,GFC.PA,FR0010040865,France,Real Estate,Real Estate,2023,5395877888.0,EUR,835687000.0,-1691660000.0,-1787184000.0,17648750000.0,10582743000.0,6433961000.0,-0.1012640555280119,-0.1688771994179581,-2.1385805929732067,0.6079672349597831,Real Estate,REIT - Office,France,,,direct
E060,Gecina,GFC,GFC.PA,FR0010040865,France,Real Estate,Real Estate,2024,5395877888.0,EUR,843245000.0,414634000.0,309763000.0,17917968000.0,10505992000.0,6762341000.0,0.0172878420142283,0.0294844123239385,0.3673463821309347,0.6436651579403448,Real Estate,REIT - Office,France,,,direct
E061,Castellum,CAST,CAST.ST,SE0020202745,Sweden,Real Estate,Real Estate,2022,58012315648.0,SEK,8928000000.0,3889000000.0,1750000000.0,179731000000.0,78983000000.0,78440000000.0,0.0097367732889707,0.0221566666244634,0.1960125448028674,0.993125102870238,Real Estate,Real Estate - Development,Sweden,,,direct
E061,Castellum,CAST,CAST.ST,SE0020202745,Sweden,Real Estate,Real Estate,2023,58012315648.0,SEK,9806000000.0,-12276000000.0,-11592000000.0,159336000000.0,77177000000.0,63112000000.0,-0.0727519204699503,-0.1502001891755315,-1.182133387721803,0.8177565855112274,Real Estate,Real Estate - Development,Sweden,,,direct
E061,Castellum,CAST,CAST.ST,SE0020202745,Sweden,Real Estate,Real Estate,2024,58012315648.0,SEK,9784000000.0,5571000000.0,2357000000.0,157859000000.0,79174000000.0,60097000000.0,0.0149310460600916,0.0297698739485184,0.240903515944399,0.7590496880288984,Real Estate,Real Estate - Development,Sweden,,,direct
E062,Delivery Hero,DHER,DHER.DE,DE000A2E4K43,Germany,Retail,Consumer Discretionary,2022,11584992256.0,EUR,8577400000.0,-2151700000.0,-3008400000.0,12860200000.0,3719700000.0,5684600000.0,-0.2339310430630939,-0.8087749012017098,-0.3507356541609345,1.528241524854155,Consumer Cyclical,Internet Retail,Germany,,,direct
E062,Delivery Hero,DHER,DHER.DE,DE000A2E4K43,Germany,Retail,Consumer Discretionary,2023,11584992256.0,EUR,9941800000.0,-1305000000.0,-2297500000.0,10487800000.0,1653500000.0,5642700000.0,-0.2190640553786304,-1.3894768672512852,-0.2310949727413546,3.4125793770789237,Consumer Cyclical,Internet Retail,Germany,,,direct
E062,Delivery Hero,DHER,DHER.DE,DE000A2E4K43,Germany,Retail,Consumer Discretionary,2024,11584992256.0,EUR,12294800000.0,239900000.0,-882400000.0,12420400000.0,2592300000.0,5667400000.0,-0.0710444108080255,-0.3403927014620221,-0.0717701792627777,2.1862438760945877,Consumer Cyclical,Internet Retail,Germany,,,direct
E063,Travis Perkins,TPK,TPK.L,GB00BV9FP302,United Kingdom,Retail,Consumer Discretionary,2022,1154529152.0,GBp,4994800000.0,461800000.0,192200000.0,4136400000.0,2102200000.0,1054200000.0,0.0464655255777971,0.0914280277804205,0.0384800192199887,0.5014746456093616,Industrials,Industrial Distribution,United Kingdom,,,direct
E063,Travis Perkins,TPK,TPK.L,GB00BV9FP302,United Kingdom,Retail,Consumer Discretionary,2023,1154529152.0,GBp,4837100000.0,354000000.0,38100000.0,4025500000.0,2040300000.0,1053500000.0,0.0094646627748105,0.0186737244522864,0.0078766202890161,0.5163456354457677,Industrials,Industrial Distribution,United Kingdom,,,direct
E063,Travis Perkins,TPK,TPK.L,GB00BV9FP302,United Kingdom,Retail,Consumer Discretionary,2024,1154529152.0,GBp,4607400000.0,202700000.0,-77400000.0,4031200000.0,1974100000.0,1089600000.0,-0.0192002381424885,-0.0392077402360569,-0.0167990623779137,0.5519477230130186,Industrials,Industrial Distribution,United Kingdom,,,direct
E064,H&M,HMB,HNNMY,US4258831050,Sweden,Retail,Consumer Discretionary,2022,27546497024.0,USD,223553000000.0,29910000000.0,3566000000.0,182048000000.0,50757000000.0,72635000000.0,0.0195882404640534,0.0702563193254132,0.0159514745943914,1.4310341430738618,Consumer Cyclical,Apparel Manufacturing,Sweden,,,direct
E064,H&M,HMB,HNNMY,US4258831050,Sweden,Retail,Consumer Discretionary,2023,27546497024.0,USD,236035000000.0,38108000000.0,8745000000.0,181273000000.0,47428000000.0,77970000000.0,0.048242154099066,0.1843847516235135,0.0370495901031626,1.6439655899468668,Consumer Cyclical,Apparel Manufacturing,Sweden,,,direct
E064,H&M,HMB,HNNMY,US4258831050,Sweden,Retail,Consumer Discretionary,2024,27546497024.0,USD,234478000000.0,40448000000.0,11621000000.0,180214000000.0,46142000000.0,76954000000.0,0.0644844462694352,0.2518529755970699,0.0495611528586903,1.667764726279745,Consumer Cyclical,Apparel Manufacturing,Sweden,,,direct
E065,Marks & Spencer,MKS,MKS.L,GB0031274896,United Kingdom,Retail,Consumer Discretionary,2022,7091512832.0,GBp,10885100000.0,1191700000.0,306600000.0,9443400000.0,2913700000.0,3808200000.0,0.0324671198932587,0.1052270309228815,0.0281669438039154,1.3069979750832277,Consumer Cyclical,Department Stores,United Kingdom,,,direct
E065,Marks & Spencer,MKS,MKS.L,GB0031274896,United Kingdom,Retail,Consumer Discretionary,2023,7091512832.0,GBp,11931300000.0,1246700000.0,363400000.0,9097800000.0,2676400000.0,3628000000.0,0.039943722658225,0.1357794051711253,0.030457703686941,1.355552234344642,Consumer Cyclical,Department Stores,United Kingdom,,,direct
E065,Marks & Spencer,MKS,MKS.L,GB0031274896,United Kingdom,Retail,Consumer Discretionary,2024,7091512832.0,GBp,13040100000.0,1417900000.0,431200000.0,8682200000.0,2831200000.0,3133200000.0,0.0496648314943217,0.1523029104266742,0.0330672310795162,1.1066685504379767,Consumer Cyclical,Department Stores,United Kingdom,,,direct
E066,JD Sports,JD,JD.L,GB00BM8Q5M07,United Kingdom,Retail,Consumer Discretionary,2022,3823118848.0,GBp,,,,,,,,,,,Consumer Cyclical,Apparel Retail,United Kingdom,yfinance sin datos financieros para 2022 (FY ends January 31; balance_sheet cubre solo últimos 4 ejercicios),,gap_fy
E066,JD Sports,JD,JD.L,GB00BM8Q5M07,United Kingdom,Retail,Consumer Discretionary,2023,3823118848.0,GBp,10125000000.0,1197200000.0,188300000.0,8110600000.0,2117100000.0,2497200000.0,0.0232165314526668,0.0889424212365972,0.0185975308641975,1.1795380473288932,Consumer Cyclical,Apparel Retail,United Kingdom,,,direct
E066,JD Sports,JD,JD.L,GB00BM8Q5M07,United Kingdom,Retail,Consumer Discretionary,2024,3823118848.0,GBp,10542000000.0,1575000000.0,539000000.0,8048000000.0,2457000000.0,2614000000.0,0.0669731610337972,0.2193732193732193,0.0511288180610889,1.063899063899064,Consumer Cyclical,Apparel Retail,United Kingdom,,,direct
E067,Melexis,MELE,MELE.BR,BE0165385973,Belgium,Technology,Technology,2022,3213180160.0,EUR,836157480.0,284051994.0,197152664.0,580232969.0,482082821.0,4248855.0,0.3397819057744717,0.4089601525128812,0.2357841300421064,0.0088135374564612,Technology,Semiconductors,Belgium,,,direct
E067,Melexis,MELE,MELE.BR,BE0165385973,Belgium,Technology,Technology,2023,3213180160.0,EUR,964297902.0,304317789.0,209463394.0,866081139.0,551066837.0,188175590.0,0.2418519288410459,0.3801052430233612,0.2172185520320669,0.3414750759171523,Technology,Semiconductors,Belgium,,,direct
E067,Melexis,MELE,MELE.BR,BE0165385973,Belgium,Technology,Technology,2024,3213180160.0,EUR,932808067.0,264282501.0,171446322.0,894255288.0,567500934.0,222179478.0,0.191719662495303,0.3021075591745193,0.1837959255127239,0.3915050437608619,Technology,Semiconductors,Belgium,,,direct
E068,Sage Group,SGE,SGE.L,GB00B8C3BL03,United Kingdom,Technology,Technology,2022,7913577984.0,GBp,1947000000.0,464000000.0,260000000.0,3897000000.0,1397000000.0,1222000000.0,0.0667179881960482,0.1861130994989262,0.1335387776065742,0.8747315676449535,Technology,Software - Application,United Kingdom,,,direct
E068,Sage Group,SGE,SGE.L,GB00B8C3BL03,United Kingdom,Technology,Technology,2023,7913577984.0,GBp,2184000000.0,456000000.0,211000000.0,3936000000.0,1407000000.0,1257000000.0,0.0536077235772357,0.1499644633972992,0.0966117216117216,0.8933901918976546,Technology,Software - Application,United Kingdom,,,direct
E068,Sage Group,SGE,SGE.L,GB00B8C3BL03,United Kingdom,Technology,Technology,2024,7913577984.0,GBp,2332000000.0,565000000.0,323000000.0,3639000000.0,1093000000.0,1246000000.0,0.0887606485298158,0.2955169258920402,0.1385077186963979,1.139981701738335,Technology,Software - Application,United Kingdom,,,direct
E069,STMicroelectronics,STMPA,STM,US8610121027,Netherlands,Technology,Technology,2022,61824516096.0,USD,16128000000.0,5715000000.0,3960000000.0,19982000000.0,12693000000.0,2910000000.0,0.198178360524472,0.3119829827463956,0.2455357142857142,0.2292602221696998,Technology,Semiconductors,Netherlands,,,direct
E069,STMicroelectronics,STMPA,STM,US8610121027,Netherlands,Technology,Technology,2023,61824516096.0,USD,17286000000.0,6379000000.0,4211000000.0,24453000000.0,16729000000.0,3173000000.0,0.1722079090500143,0.2517185725387052,0.243607543676964,0.1896706318369299,Technology,Semiconductors,Netherlands,,,direct
E069,STMicroelectronics,STMPA,STM,US8610121027,Netherlands,Technology,Technology,2024,61824516096.0,USD,13269000000.0,3723000000.0,1557000000.0,24743000000.0,17449000000.0,3167000000.0,0.0629268884128844,0.0892314745830706,0.1173411711508026,0.1815003725141842,Technology,Semiconductors,Netherlands,,,direct
E070,Vodafone Group,VOD,VOD.L,GB00BH4HKS39,United Kingdom,Telecommunications,Communication Services,2022,25478662144.0,GBp,,,,,,,,,,,Communication Services,Telecom Services,United Kingdom,yfinance sin datos financieros para 2022 (FY ends March 31; balance_sheet cubre solo últimos 4 ejercicios),,gap_fy
E070,Vodafone Group,VOD,VOD.L,GB00BH4HKS39,United Kingdom,Telecommunications,Communication Services,2023,25478662144.0,GBp,37672000000.0,25787000000.0,11838000000.0,155521000000.0,63399000000.0,66390000000.0,0.0761183377164498,0.1867221880471301,0.3142386918666383,1.0471774002744525,Communication Services,Telecom Services,United Kingdom,,,direct
E070,Vodafone Group,VOD,VOD.L,GB00BH4HKS39,United Kingdom,Telecommunications,Communication Services,2024,25478662144.0,GBp,36717000000.0,14782000000.0,1140000000.0,144350000000.0,59966000000.0,56987000000.0,0.0078974714236231,0.019010772771237,0.0310482882588446,0.9503218490477936,Communication Services,Telecom Services,United Kingdom,,,direct
E071,Swisscom,SCMN,SCMN.SW,CH0008742519,Switzerland,Telecommunications,Communication Services,2022,34681401344.0,CHF,11051000000.0,4453000000.0,1602000000.0,24620000000.0,11168000000.0,1911000000.0,0.0650690495532087,0.143445558739255,0.1449642566283594,0.1711138968481375,Communication Services,Telecom Services,Switzerland,,,direct
E071,Swisscom,SCMN,SCMN.SW,CH0008742519,Switzerland,Telecommunications,Communication Services,2023,34681401344.0,CHF,11072000000.0,4623000000.0,1711000000.0,24811000000.0,11618000000.0,2028000000.0,0.068961347789287,0.147271475296953,0.1545339595375722,0.1745567223274229,Communication Services,Telecom Services,Switzerland,,,direct
E071,Swisscom,SCMN,SCMN.SW,CH0008742519,Switzerland,Telecommunications,Communication Services,2024,34681401344.0,CHF,11017000000.0,4875000000.0,1542000000.0,37845000000.0,12154000000.0,3965000000.0,0.0407451446690447,0.1268718117492183,0.1399655078515022,0.3262300477209149,Communication Services,Telecom Services,Switzerland,,,direct
E072,Freenet,FNTN,FNTN.DE,DE000A0Z2ZZ5,Germany,Telecommunications,Communication Services,2022,3022663168.0,EUR,2556700000.0,485234000.0,79300000.0,3628700000.0,1474700000.0,928000000.0,0.0218535563700498,0.0537736488777378,0.0310165447647357,0.6292805316335526,Communication Services,Telecom Services,Germany,,,direct
E072,Freenet,FNTN,FNTN.DE,DE000A0Z2ZZ5,Germany,Telecommunications,Communication Services,2023,3022663168.0,EUR,2385300000.0,503869000.0,157600000.0,3417400000.0,1440600000.0,778100000.0,0.0461169310001755,0.1093988615854505,0.0660713537081289,0.5401221713175066,Communication Services,Telecom Services,Germany,,,direct
E072,Freenet,FNTN,FNTN.DE,DE000A0Z2ZZ5,Germany,Telecommunications,Communication Services,2024,3022663168.0,EUR,2477500000.0,524900000.0,250200000.0,3351400000.0,1495400000.0,697100000.0,0.0746553679059497,0.1673130934866925,0.1009889001009081,0.4661628995586465,Communication Services,Telecom Services,Germany,,,direct
E073,Orange S.A.,ORAN,ORA.PA,FR0000133308,France,Telecommunications,Communication Services,2022,47986761728.0,EUR,39128000000.0,13328000000.0,2146000000.0,109650000000.0,31784000000.0,8410000000.0,0.0195713634290925,0.0675182481751824,0.0548456348395011,0.2645985401459854,Communication Services,Telecom Services,France,,,direct
E073,Orange S.A.,ORAN,ORA.PA,FR0000133308,France,Telecommunications,Communication Services,2023,47986761728.0,EUR,39677000000.0,13701000000.0,2440000000.0,110052000000.0,31825000000.0,8568000000.0,0.0221713371860575,0.0766692851531814,0.0614965849232552,0.269222309505106,Communication Services,Telecom Services,France,,,direct
E073,Orange S.A.,ORAN,ORA.PA,FR0000133308,France,Telecommunications,Communication Services,2024,47986761728.0,EUR,40259000000.0,13294000000.0,2350000000.0,103874000000.0,31773000000.0,7366000000.0,0.0226235631630629,0.0739621691373178,0.0583720410343028,0.2318320586661631,Communication Services,Telecom Services,France,,,direct
E074,Telecom Italia,TIT,TIT.MI,IT0004600372,Italy,Telecommunications,Communication Services,2022,15478767616.0,EUR,15788000000.0,5510000000.0,-2925000000.0,62027000000.0,15061000000.0,31189000000.0,-0.0471568832927596,-0.194210211805325,-0.1852672916138839,2.070845229400438,Communication Services,Telecom Services,Italy,,,direct
E074,Telecom Italia,TIT,TIT.MI,IT0004600372,Italy,Telecommunications,Communication Services,2023,15478767616.0,EUR,14311000000.0,4812000000.0,-1441000000.0,62159000000.0,13646000000.0,31551000000.0,-0.023182483630689,-0.1055987102447603,-0.1006917755572636,2.3121061116810786,Communication Services,Telecom Services,Italy,,,direct
E074,Telecom Italia,TIT,TIT.MI,IT0004600372,Italy,Telecommunications,Communication Services,2024,15478767616.0,EUR,13653000000.0,4825000000.0,-610000000.0,37663000000.0,11957000000.0,14717000000.0,-0.0161962668932373,-0.0510161411725349,-0.04467882516663,1.2308271305511416,Communication Services,Telecom Services,Italy,,,direct
E075,Compass Group,CPG,CPG.L,GB0005331532,United Kingdom,Travel and Leisure,Consumer Discretionary,2022,52216610816.0,USD,28489112227.805695,2592964824.120603,1242881072.026801,20928000000.0,6547000000.0,5444000000.0,0.0593884304294151,0.1898397849437606,0.04362652869238,0.8315258897204827,Consumer Cyclical,Restaurants,United Kingdom,,,direct
E075,Compass Group,CPG,CPG.L,GB0005331532,United Kingdom,Travel and Leisure,Consumer Discretionary,2023,52216610816.0,USD,37907000000.0,3310000000.0,1607000000.0,21483000000.0,6263000000.0,5267000000.0,0.074803332867849,0.2565863004949704,0.0423932255256285,0.840970780775986,Consumer Cyclical,Restaurants,United Kingdom,,,direct
E075,Compass Group,CPG,CPG.L,GB0005331532,United Kingdom,Travel and Leisure,Consumer Discretionary,2024,52216610816.0,USD,42002000000.0,3411000000.0,1404000000.0,24349000000.0,6829000000.0,5911000000.0,0.0576615056059797,0.2055937911846536,0.0334269796676348,0.8655732903792649,Consumer Cyclical,Restaurants,United Kingdom,,,direct
E076,Flutter Entertainment,FLTR,FLTR.L,IE00BWT6H894,Ireland,Travel and Leisure,Consumer Discretionary,2022,12348699648.0,GBp,9463000000.0,999000000.0,-369000000.0,25258000000.0,11035000000.0,7244000000.0,-0.0146092327183466,-0.0334390575441776,-0.0389939765402092,0.6564567285908472,Consumer Cyclical,Gambling,United States,,,direct
E076,Flutter Entertainment,FLTR,FLTR.L,IE00BWT6H894,Ireland,Travel and Leisure,Consumer Discretionary,2023,12348699648.0,GBp,11790000000.0,624000000.0,-1224000000.0,24635000000.0,10044000000.0,7533000000.0,-0.0496854069413436,-0.1218637992831541,-0.1038167938931297,0.75,Consumer Cyclical,Gambling,United States,,,direct
