id_empresa,empresa,ticker,pais,año,tipo_informe,url_fuente,fecha_descarga,n_paginas,idioma,estado,notas
E138,Smiths Group,SMIN,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/LSE_SMIN_2022.pdf,2026-06-12,47.0,,descargado,no encontrado automáticamente
E138,Smiths Group,SMIN,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/LSE_SMIN_2023.pdf,2026-06-12,52.0,,descargado,no encontrado automáticamente
E138,Smiths Group,SMIN,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E139,Volvo Group,VOLV B,Sweden,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E139,Volvo Group,VOLV B,Sweden,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E139,Volvo Group,VOLV B,Sweden,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E140,Prysmian,PRY,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/prysmian-group_2022.pdf,2026-06-12,350.0,,descargado,no encontrado automáticamente
E140,Prysmian,PRY,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/prysmian-group_2023.pdf,2026-06-12,408.0,,descargado,no encontrado automáticamente
E140,Prysmian,PRY,Italy,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E141,Prudential plc,PRU,United Kingdom,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E141,Prudential plc,PRU,United Kingdom,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E141,Prudential plc,PRU,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E142,Poste Italiane,PST,Italy,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/poste-italiane_2022.pdf,2026-06-12,775.0,,descargado,no encontrado automáticamente
E142,Poste Italiane,PST,Italy,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/p/poste-italiane_2023.pdf,2026-06-12,438.0,,descargado,no encontrado automáticamente
E142,Poste Italiane,PST,Italy,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E143,SCOR SE,SCR,France,2022,integrated,"https://www.scor.com/en/financial-information (2022 Universal Registration Document, EN)",2026-06-12,402.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E143,SCOR SE,SCR,France,2023,integrated,"https://www.scor.com/en/financial-information (2023 Universal Registration Document, EN)",2026-06-12,428.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E143,SCOR SE,SCR,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E144,Swiss Re,SRENH,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/swiss-life_2022.pdf,2026-06-12,146.0,en,descargado,corregido tras Fase 3: PDF original era Annual Report de Swiss Life (empresa equivocada) — sustituido por Swiss Reinsurance Company Consolidated Annual Report 2022
E144,Swiss Re,SRENH,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/swiss-life_2023.pdf,2026-06-12,148.0,en,descargado,corregido tras Fase 3: PDF original era Annual Report de Swiss Life (empresa equivocada) — sustituido por Swiss Reinsurance Company Consolidated Annual Report 2023
E144,Swiss Re,SRENH,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E145,Legal & General,LGEN,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/L/LSE_LGEN_2022.pdf,2026-06-12,186.0,,descargado,no encontrado automáticamente
E145,Legal & General,LGEN,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/L/LSE_LGEN_2023.pdf,2026-06-12,210.0,,descargado,no encontrado automáticamente
E145,Legal & General,LGEN,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E146,RELX,REL,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/r/NYSE_RELX_2022.pdf,2026-06-12,115.0,,descargado,no encontrado automáticamente
E146,RELX,REL,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/r/NYSE_RELX_2023.pdf,2026-06-12,137.0,,descargado,no encontrado automáticamente
E146,RELX,REL,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E147,Storebrand,SRB,Norway,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/OTC_SREDF_2022.pdf,2026-06-12,221.0,,descargado,no encontrado automáticamente
E147,Storebrand,SRB,Norway,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/OTC_SREDF_2023.pdf,2026-06-12,206.0,,descargado,no encontrado automáticamente
E147,Storebrand,SRB,Norway,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E148,Informa,INF,United Kingdom,2022,integrated,https://www.informa.com/globalassets/documents/investor-relations/2023/informa-annual-report-2022.pdf,2026-06-12,256.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E148,Informa,INF,United Kingdom,2023,integrated,https://www.informa.com/globalassets/documents/investor-relations/2024/2023-informa-annual-report.pdf,2026-06-12,125.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E148,Informa,INF,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E149,Ipsos,IPX,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E149,Ipsos,IPX,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E149,Ipsos,IPX,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E150,Sanoma,SANO,Finland,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E150,Sanoma,SANO,Finland,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E150,Sanoma,SANO,Finland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E151,Sainsbury's,SBRY,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/LSE_SBRY.L_2022.pdf,2026-06-12,91.0,,descargado,no encontrado automáticamente
E151,Sainsbury's,SBRY,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/LSE_SBRY.L_2023.pdf,2026-06-12,28.0,,descargado,no encontrado automáticamente
E151,Sainsbury's,SBRY,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E152,Reckitt,RKT,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_RB_2022.pdf,2026-06-12,175.0,,descargado,no encontrado automáticamente
E152,Reckitt,RKT,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_RB_2023.pdf,2026-06-12,152.0,,descargado,no encontrado automáticamente
E152,Reckitt,RKT,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E153,Warehouses De Pauw,WDP,Belgium,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E153,Warehouses De Pauw,WDP,Belgium,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E153,Warehouses De Pauw,WDP,Belgium,2024,integrated,,2026-06-12,317.0,en,descargado,corregido tras Fase 3: PDF original truncado (25.6MB de 31.4MB esperados) — sustituido por descarga completa de WDP Annual Report 2024
E154,Unibail-Rodamco-Westfield,URW,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E154,Unibail-Rodamco-Westfield,URW,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E154,Unibail-Rodamco-Westfield,URW,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E155,Vonovia,VNA,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/v/vonovia-se_2022.pdf,2026-06-12,52.0,,descargado,no encontrado automáticamente
E155,Vonovia,VNA,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/v/vonovia-se_2023.pdf,2026-06-12,45.0,,descargado,no encontrado automáticamente
E155,Vonovia,VNA,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E156,Tesco,TSCO,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/LSE_TSCO_2022.pdf,2026-06-12,121.0,,descargado,no encontrado automáticamente
E156,Tesco,TSCO,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/LSE_TSCO_2023.pdf,2026-06-12,110.0,,descargado,no encontrado automáticamente
E156,Tesco,TSCO,United Kingdom,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/LSE_TSCO_2024.pdf,2026-06-12,157.0,,descargado,no encontrado automáticamente
E157,Inditex,ITX,Spain,2022,integrated,https://static.inditex.com/annual_report_2022/pdf/Inditex-group-annual-report-2022.pdf,2026-06-12,,,descargado,"Sustituye a Delivery Hero (E157=DASH, duplicado de E062=DHER, Decisión 028). Annual Report FY2022 (1-feb-2022 a 31-ene-2023)"
E157,Inditex,ITX,Spain,2023,integrated,https://static.inditex.com/annual_report_2023/en/Inditex_Group_Annual_Accounts_2023.pdf,2026-06-12,,,descargado,"Sustituye a Delivery Hero (E157=DASH, duplicado de E062=DHER, Decisión 028). Annual Accounts FY2023 (1-feb-2023 a 31-ene-2024); documento más pequeño (18MB) — revisar en Fase 4 si falta contenido narrativo/sostenibilidad"
E157,Inditex,ITX,Spain,2024,integrated,https://www.inditex.com/itxcomweb/api/media/604197b9-50de-4f4f-ab84-c1e379cb3fd0/Inditex_Group_Annual_Report_2024.pdf,2026-06-12,,,descargado,"Sustituye a Delivery Hero (E157=DASH, duplicado de E062=DHER, Decisión 028). Annual Report FY2024 (1-feb-2024 a 31-ene-2025)"
E158,Jerónimo Martins,JMT,Portugal,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E158,Jerónimo Martins,JMT,Portugal,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E158,Jerónimo Martins,JMT,Portugal,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E159,Zalando,ZAL,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/z/zalando_2022.pdf,2026-06-12,267.0,,descargado,no encontrado automáticamente
E159,Zalando,ZAL,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/z/zalando_2023.pdf,2026-06-12,151.0,,descargado,no encontrado automáticamente
E159,Zalando,ZAL,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E160,Carrefour,CARR,France,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/OTC_CRERF_2022.pdf,2026-06-12,98.0,,descargado,no encontrado automáticamente
E160,Carrefour,CARR,France,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/OTC_CRERF_2023.pdf,2026-06-12,131.0,,descargado,no encontrado automáticamente
E160,Carrefour,CARR,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E161,Logitech,LOGN,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/l/NASDAQ_LOGI_2022.pdf,2026-06-12,14.0,,descargado,no encontrado automáticamente
E161,Logitech,LOGN,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/l/NASDAQ_LOGI_2023.pdf,2026-06-12,15.0,,descargado,no encontrado automáticamente
E161,Logitech,LOGN,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E162,AIXTRON,AIXA,Germany,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E162,AIXTRON,AIXA,Germany,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E162,AIXTRON,AIXA,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E163,Infineon Technologies,IFX,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/i/infineon-technologies_2022.pdf,2026-06-12,79.0,,descargado,no encontrado automáticamente
E163,Infineon Technologies,IFX,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/i/infineon-technologies_2023.pdf,2026-06-12,64.0,,descargado,no encontrado automáticamente
E163,Infineon Technologies,IFX,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E164,Atos,ATOS,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E164,Atos,ATOS,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E164,Atos,ATOS,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E165,ams OSRAM,AMS,Austria,2022,integrated,https://ams-osram.com/documents/4390887/7195804/ams+OSRAM+ENG+Annual+Report+2022.pdf,2026-06-12,116.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E165,ams OSRAM,AMS,Austria,2023,integrated,https://ams-osram.com/documents/4390887/4391329/ams%20OSRAM%20EN%20Annual%20Report%202023.pdf,2026-06-12,132.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E165,ams OSRAM,AMS,Austria,2024,integrated,https://ams-osram.com/documents/d/ams-osram/annualreport2024,2026-06-12,200.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E166,Telia Company,TELIA,Sweden,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E166,Telia Company,TELIA,Sweden,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E166,Telia Company,TELIA,Sweden,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E167,Telenor,TEL,Norway,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E167,Telenor,TEL,Norway,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E167,Telenor,TEL,Norway,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E168,Ericsson,ERICb,Sweden,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/e/NASDAQ_ERIC_2022.pdf,2026-06-12,53.0,,descargado,no encontrado automáticamente
E168,Ericsson,ERICb,Sweden,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/e/NASDAQ_ERIC_2023.pdf,2026-06-12,54.0,,descargado,no encontrado automáticamente
E168,Ericsson,ERICb,Sweden,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E169,Telefónica,TEF,Spain,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E169,Telefónica,TEF,Spain,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E169,Telefónica,TEF,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E170,KPN,KPN,Netherlands,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E170,KPN,KPN,Netherlands,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E170,KPN,KPN,Netherlands,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E171,Entain,ENT,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/e/LSE_ENT_2022.pdf,2026-06-12,148.0,,descargado,no encontrado automáticamente
E171,Entain,ENT,United Kingdom,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/e/LSE_ENT_2023.pdf,2026-06-12,107.0,,descargado,no encontrado automáticamente
E171,Entain,ENT,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E172,Lufthansa,LHA,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/L/Lufthansa_2022.pdf,2026-06-12,63.0,,descargado,no encontrado automáticamente
E172,Lufthansa,LHA,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/L/Lufthansa_2023.pdf,2026-06-12,68.0,,descargado,no encontrado automáticamente
E172,Lufthansa,LHA,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E173,International Airlines Group,IAG,United Kingdom,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/TSX_AFN_2022.pdf,2026-06-12,288.0,en,descargado,corregido tras Fase 3: PDF original era Annual Report de Ag Growth International (empresa equivocada) — sustituido por IAG Annual Report and Accounts 2022
E173,International Airlines Group,IAG,United Kingdom,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E173,International Airlines Group,IAG,United Kingdom,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E174,Naturgy,NTGY,Spain,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/n/naturgy_2022.pdf,2026-06-12,190.0,,descargado,no encontrado automáticamente
E174,Naturgy,NTGY,Spain,2023,integrated,https://www.naturgy.com/ccaa-consolidadas-ENG.pdf,2026-06-12,786.0,en,descargado,"sustituido (Decisión 031, lote 2): PDF original era resumen/informe parcial o auditor's report sin memoria; reemplazado por Universal Registration Document / cuentas consolidadas completas en inglés"
E174,Naturgy,NTGY,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E175,Veolia,VIE,France,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E175,Veolia,VIE,France,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E175,Veolia,VIE,France,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E176,Severn Trent,SVT,United Kingdom,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E176,Severn Trent,SVT,United Kingdom,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E176,Severn Trent,SVT,United Kingdom,2024,integrated,,2026-06-12,280.0,,descargado,descargado manualmente por el usuario (severntrent.com bloqueaba curl) — Annual Report and Accounts 2024
E177,Redeia,RED,Spain,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E177,Redeia,RED,Spain,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E177,Redeia,RED,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E178,Iberdrola,IBE,Spain,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/i/OTC_IBDSF_2022.pdf,2026-06-12,148.0,,descargado,no encontrado automáticamente
E178,Iberdrola,IBE,Spain,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/i/OTC_IBDSF_2023.pdf,2026-06-12,160.0,,descargado,no encontrado automáticamente
E178,Iberdrola,IBE,Spain,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E179,Commerzbank,CBK,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/commerzbank_2022.pdf,2026-06-12,48.0,,descargado,no encontrado automáticamente
E179,Commerzbank,CBK,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/c/commerzbank_2023.pdf,2026-06-12,59.0,,descargado,no encontrado automáticamente
E179,Commerzbank,CBK,Germany,2024,integrated,https://investor-relations.commerzbank.com/media/document/b986ba5a-dc1d-41a7-a708-dc3a010ecc32/assets/Commerzbank_Group_Annual_Report_2024.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E180,Julius Baer,BAER,Switzerland,2022,integrated,https://vpr.hkma.gov.hk/statics/assets/doc/100301/ar_22/ar_22_eng.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E180,Julius Baer,BAER,Switzerland,2023,integrated,https://vpr.hkma.gov.hk/statics/assets/doc/100301/ar_23/ar_23_eng.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E180,Julius Baer,BAER,Switzerland,2024,integrated,https://vpr.hkma.gov.hk/statics/assets/doc/100301/ar_24/ar_24_eng.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E181,ASML Holding,ASML,Netherlands,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NASDAQ_ASML_2022.pdf,2026-06-12,142.0,,descargado,no encontrado automáticamente
E181,ASML Holding,ASML,Netherlands,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NASDAQ_ASML_2023.pdf,2026-06-12,603.0,,descargado,no encontrado automáticamente
E181,ASML Holding,ASML,Netherlands,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/NASDAQ_ASML_2024.pdf,2026-06-12,395.0,,descargado,no encontrado automáticamente
E182,Meliá Hotels,MEL,Spain,2022,integrated,https://www.cnmv.es/webservices/verdocumento/ver?e=v9HqPNns5YlUSPtwPKSsHiJs3cK80xVpwaYndxidzOuEhY8wWp9yOrsFup0pipEp,2026-06-12,,,descargado,"descarga manual ampliación (lote 4) — web oficial bloquea (403 Akamai), descargado vía registro CNMV (Management Report, EN)"
E182,Meliá Hotels,MEL,Spain,2023,integrated,https://www.cnmv.es/webservices/verdocumento/ver?e=6aBlB6q6WS2XwBwrYPeOryJs3cK80xVpwaYndxidzOuEhY8wWp9yOrsFup0pipEp,2026-06-12,,,descargado,"descarga manual ampliación (lote 4) — web oficial bloquea (403 Akamai), descargado vía registro CNMV (Management Report, EN)"
E182,Meliá Hotels,MEL,Spain,2024,integrated,https://www.cnmv.es/webservices/verdocumento/ver?e=4GB%2f848nSn2hla5pyYgtgSJs3cK80xVpwaYndxidzOuEhY8wWp9yOrsFup0pipEp,2026-06-12,,,descargado,"descarga manual ampliación (lote 4) — web oficial bloquea (403 Akamai), descargado vía registro CNMV (Management Report, EN)"
E183,Scout24,G24,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/scout24-ag_2022.pdf,2026-06-12,44.0,,descargado,no encontrado automáticamente
E183,Scout24,G24,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/scout24-ag_2023.pdf,2026-06-12,80.0,,descargado,no encontrado automáticamente
E183,Scout24,G24,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E184,Swiss Prime Site,SPSN,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/swiss-life_2022.pdf,2026-06-12,277.0,en,descargado,"corregido tras Fase 3: PDF original era Annual Report de Swiss Life (empresa equivocada, idéntico al de Swiss Re) — sustituido por Swiss Prime Site Report 2022"
E184,Swiss Prime Site,SPSN,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/s/swiss-life_2023.pdf,2026-06-12,293.0,en,descargado,"corregido tras Fase 3: PDF original era Annual Report de Swiss Life (empresa equivocada, idéntico al de Swiss Re) — sustituido por Swiss Prime Site Report 2023"
E184,Swiss Prime Site,SPSN,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E185,LEG Immobilien,LEG,Germany,2022,integrated,https://cdn.financialreports.eu/financialreports/media/filings/260/2023/10-K/260_10-k_2023-03-08_b10b7fe2-2bc5-41b4-a4eb-0ce01c4e82f3.pdf,2026-06-12,245.0,en,descargado,sustituye duplicado (Decisión 030 (Castellum dup)) — descargado de la web oficial
E185,LEG Immobilien,LEG,Germany,2023,integrated,https://www.eqs-news.com/media/document/2a31e802-ebd7-4803-a4e4-f73aadc87513/assets/LEG_GB_2023_e.pdf,2026-06-12,244.0,en,descargado,sustituye duplicado (Decisión 030 (Castellum dup)) — descargado de la web oficial
E185,LEG Immobilien,LEG,Germany,2024,integrated,https://www.eqs-news.com/media/document/85aa3186-34b5-44f6-ab96-5b06943ccabc/assets/LEG_GB_2024_e.pdf,2026-06-12,300.0,en,descargado,sustituye duplicado (Decisión 030 (Castellum dup)) — descargado de la web oficial
E186,Norsk Hydro,NHY,Norway,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/d/det-norske-veritas_2022.pdf,2026-06-12,171.0,,descargado,no encontrado automáticamente
